inventory_date,operator_id,operator_name,product_item_id,product_description,product_list_price,product_inventory_price,product_inventory_quantity
2018-01-31,1,"PP Operaciones CxA",200,"Licor Frangelico (70cl)",690.68,690.68,1.10
2018-01-31,1,"PP Operaciones CxA",200,"Licor Frangelico (70cl)",690.68,690.68,0.30
2018-01-31,1,"PP Operaciones CxA",201,"Licor Grand Marnier (70cl)",1614.41,1614.41,3.00
2018-01-31,1,"PP Operaciones CxA",201,"Licor Grand Marnier (70cl)",1614.41,1614.41,1.00
2018-01-31,1,"PP Operaciones CxA",201,"Licor Grand Marnier (70cl)",1614.41,1614.41,0.00
2018-01-31,1,"PP Operaciones CxA",201,"Licor Grand Marnier (70cl)",1614.41,1614.41,1.40
2018-01-31,1,"PP Operaciones CxA",202,"Licor Amaretto Disarono (70cl)",889.93,889.93,1.00
2018-01-31,1,"PP Operaciones CxA",202,"Licor Amaretto Disarono (70cl)",889.93,889.93,0.70
2018-01-31,1,"PP Operaciones CxA",202,"Licor Amaretto Disarono (70cl)",889.93,889.93,2.70
2018-01-31,1,"PP Operaciones CxA",203,"Licor Midori (75cl)",762.71,762.71,4.00
2018-01-31,1,"PP Operaciones CxA",203,"Licor Midori (75cl)",762.71,762.71,2.70
2018-01-31,1,"PP Operaciones CxA",203,"Licor Midori (75cl)",762.71,762.71,1.20
2018-01-31,1,"PP Operaciones CxA",203,"Licor Midori (75cl)",762.71,762.71,2.00
2018-01-31,1,"PP Operaciones CxA",205,"Licor Cacao Maria Brizard (70cl)",808.50,808.50,2.20
2018-01-31,1,"PP Operaciones CxA",206,"Licor Manzana Marie Brizard (70cl) ",1052.00,1052.00,0.30
2018-01-31,1,"PP Operaciones CxA",208,"Licor Triple-Sec Lagrance (70cl)",345.00,345.00,6.00
2018-01-31,1,"PP Operaciones CxA",208,"Licor Triple-Sec Lagrance (70cl)",345.00,345.00,1.00
2018-01-31,1,"PP Operaciones CxA",208,"Licor Triple-Sec Lagrance (70cl)",345.00,345.00,6.50
2018-01-31,1,"PP Operaciones CxA",211,"Licor Melon Lagrange (70cl)",265.10,265.10,0.10
2018-01-30,1,"PP Operaciones CxA",13115,"BL William Hill Chardonay (75cl)",750.49,750.49,6.00
2018-01-30,1,"PP Operaciones CxA",13467,"BL Santa Rita Sauv. Blanc",600.00,600.00,5.00
2018-01-30,1,"PP Operaciones CxA",12217,"BL La Crema Chardonay (75cl)",1400.00,1400.00,8.00
2018-01-29,1,"PP Operaciones CxA",12215,"TI 19 Crimes Red Wine",866.67,866.67,0.00
2018-01-29,1,"PP Operaciones CxA",1200,"TI Lan D-12 2009 (75cl)",900.00,900.00,1.00
2018-01-29,1,"PP Operaciones CxA",192,"Licor 43  (75cl)",965.00,965.00,1.00
2018-01-29,1,"PP Operaciones CxA",193,"Licor Drambuie (75cl)",889.83,889.83,1.30
2018-01-29,1,"PP Operaciones CxA",198,"Licor Cointreau (75cl)",1179.02,1179.02,1.00
2018-01-29,1,"PP Operaciones CxA",201,"Licor Grand Marnier (70cl)",1614.41,1614.41,1.40
2018-01-29,1,"PP Operaciones CxA",80,"TI Robert Mondavi Woodbrige Cab. Sauv. (75cl)",575.00,575.00,2.00
2018-01-29,1,"PP Operaciones CxA",46,"Licor Sambuca Romana (75cl)",771.19,771.19,4.00
2018-01-26,1,"PP Operaciones CxA",12215,"TI 19 Crimes Red Wine",866.67,866.67,12.00
2018-01-26,1,"PP Operaciones CxA",13023,"TI Catena Malbec (75cl)",732.00,732.00,1.00
2018-01-26,1,"PP Operaciones CxA",13094,"RO Calvet Rose D Anjou (75cl)",376.13,376.13,8.00
2018-01-25,1,"PP Operaciones CxA",13035,"TI Luca Syrah (75cl)",1185.00,1185.00,3.00
2018-01-25,1,"PP Operaciones CxA",169,"Ginebra Bombay Saphire (75cl)",951.00,951.00,2.30
2018-01-25,1,"PP Operaciones CxA",170,"Ginebra Tanqueray (75cl)",732.38,732.38,0.80
2018-01-25,1,"PP Operaciones CxA",5211,"RO Sutter Home White Zinfandel (75cl)",431.20,431.20,4.00
2018-01-25,1,"PP Operaciones CxA",5411,"Ginebra Bulldog London Gin (75cl)",1383.33,1383.33,0.80
2018-01-25,1,"PP Operaciones CxA",12953,"TI Love Noir Pinot Noir (75cl)",958.33,958.33,2.00
2018-01-25,1,"PP Operaciones CxA",1241,"Ginebra Hendricks (75cl)",1204.56,1204.56,0.70
2018-01-25,1,"PP Operaciones CxA",1082,"Ginebra Tanqueray Ten (75cl)",1232.42,1232.42,0.20
2018-01-24,1,"PP Operaciones CxA",208,"Licor Triple-Sec Lagrance (70cl)",345.00,345.00,4.60
2018-01-24,1,"PP Operaciones CxA",46,"Licor Sambuca Romana (75cl)",771.19,771.19,3.10
2018-01-24,1,"PP Operaciones CxA",117,"TI Yellow Tail Shiraz (75cl)",558.33,558.33,1.00
2018-01-24,1,"PP Operaciones CxA",13064,"RO Barefoot White Zinfandel (75cl)",342.24,342.24,6.00
2018-01-24,1,"PP Operaciones CxA",13554,"Gibson's Dry Ginebra (75cl)",460.30,460.30,4.50
2018-01-24,1,"PP Operaciones CxA",445,"Tequila Jose Cuervo Silver (75cl)",700.81,700.81,3.30
2018-01-24,1,"PP Operaciones CxA",13023,"TI Catena Malbec (75cl)",732.00,732.00,0.00
2018-01-24,1,"PP Operaciones CxA",7677,"Brandy Fortier (75cl)",347.46,347.46,9.50
2018-01-23,1,"PP Operaciones CxA",12215,"TI 19 Crimes Red Wine",866.67,866.67,3.00
2018-01-23,1,"PP Operaciones CxA",13923,"TI Marques de Fiscal Finca Torrea (12/750ml)",1875.00,1875.00,12.00
2018-01-23,1,"PP Operaciones CxA",253,"TI Trivento Cab. Malbec Reserva (75cl)",570.83,570.83,1.00
2018-01-22,1,"PP Operaciones CxA",246,"TI Norton Malbec Reserva (75cl)",800.00,800.00,0.00
2018-01-22,1,"PP Operaciones CxA",777,"TI Luigi Bosca Reserva Malbec (75cl)",866.67,866.67,5.00
2018-01-22,1,"PP Operaciones CxA",13074,"TI Francis Coppola Diamond Claret (75cl)",1151.55,1151.55,2.00
2018-01-21,1,"PP Operaciones CxA",13796,"TI Lopez de Haro Gran Reserva (6/750ML)",1150.00,1150.00,1.00
2018-01-21,1,"PP Operaciones CxA",169,"Ginebra Bombay Saphire (75cl)",951.00,951.00,2.40
2018-01-21,1,"PP Operaciones CxA",170,"Ginebra Tanqueray (75cl)",732.38,732.38,1.00
2018-01-21,1,"PP Operaciones CxA",1082,"Ginebra Tanqueray Ten (75cl)",1232.42,1232.42,0.20
2018-01-21,1,"PP Operaciones CxA",1241,"Ginebra Hendricks (75cl)",1204.56,1204.56,1.10
2018-01-21,1,"PP Operaciones CxA",1022,"Ti Meiomi Belle Glos Pinot Noir (75cl)",1358.33,1358.33,4.00
2018-01-21,1,"PP Operaciones CxA",5383,"TI Belle Glos Las Alturas (75cl)",3300.00,3300.00,3.00
2018-01-21,1,"PP Operaciones CxA",5411,"Ginebra Bulldog London Gin (75cl)",1383.33,1383.33,1.00
2018-01-19,1,"PP Operaciones CxA",13098,"TI Pazzo",1834.71,1834.71,6.00
2018-01-19,1,"PP Operaciones CxA",13104,"TI Chateau St Jean Sonoma Cab (75cl)",1648.30,1648.30,2.00
2018-01-19,1,"PP Operaciones CxA",12960,"TI Zuccardi Serie A Malbec  (75cl)",741.67,741.67,1.00
2018-01-18,1,"PP Operaciones CxA",5383,"TI Belle Glos Las Alturas (75cl)",3300.00,3300.00,3.00
2018-01-18,1,"PP Operaciones CxA",246,"TI Norton Malbec Reserva (75cl)",800.00,800.00,0.00
2018-01-18,1,"PP Operaciones CxA",259,"TI Protos Roble (75cl)",775.00,775.00,1.00
2018-01-18,1,"PP Operaciones CxA",1244,"Licor Aperol (75cl)",618.64,618.64,2.20
2018-01-18,1,"PP Operaciones CxA",874,"Licor Lillet Tinto (75cl)",833.33,833.33,2.00
2018-01-18,1,"PP Operaciones CxA",51,"Limoncello Cellini (70cl)",750.00,750.00,1.20
2018-01-18,1,"PP Operaciones CxA",203,"Licor Midori (75cl)",762.71,762.71,2.30
2018-01-18,1,"PP Operaciones CxA",141,"Licor Campari (75cl)",689.62,689.62,1.20
2018-01-17,1,"PP Operaciones CxA",5371,"TI Bogle Essential Red (75cl)",910.00,910.00,0.00
2018-01-17,1,"PP Operaciones CxA",5522,"TI Carmelo Rodero 9 meses (75cl)",915.00,915.00,4.30
2018-01-17,1,"PP Operaciones CxA",13077,"TI Carnivor Cabernet Sauv (75cl)",720.62,720.62,0.00
2018-01-17,1,"PP Operaciones CxA",12215,"TI 19 Crimes Red Wine",866.67,866.67,0.20
2018-01-17,1,"PP Operaciones CxA",246,"TI Norton Malbec Reserva (75cl)",800.00,800.00,5.40
2018-01-17,1,"PP Operaciones CxA",246,"TI Norton Malbec Reserva (75cl)",800.00,800.00,1.00
2018-01-17,1,"PP Operaciones CxA",255,"TI Glorioso Crianza 2008 (75cl)",620.83,620.83,5.10
2018-01-17,1,"PP Operaciones CxA",258,"TI Robert Mondavi Private Sel. Cab. Sauv. (75cl)",831.67,831.67,5.30
2018-01-16,1,"PP Operaciones CxA",440,"Ron Brugal Blanco (70cl)",310.00,310.00,9.30
2018-01-16,1,"PP Operaciones CxA",441,"Ron Brugal Extra Viejo (70cl)",372.14,372.14,4.90
2018-01-16,1,"PP Operaciones CxA",13796,"TI Lopez de Haro Gran Reserva (6/750ML)",1150.00,1150.00,1.00
2018-01-16,1,"PP Operaciones CxA",13,"Ron Brugal Anejo (70cl)",315.00,315.00,3.10
2018-01-16,1,"PP Operaciones CxA",1344,"Ron Brugal XV Reserva (70cl)",397.12,397.12,2.20
2018-01-16,1,"PP Operaciones CxA",5371,"TI Bogle Essential Red (75cl)",910.00,910.00,3.00
2018-01-16,1,"PP Operaciones CxA",12960,"TI Zuccardi Serie A Malbec  (75cl)",741.67,741.67,1.00
2018-01-16,1,"PP Operaciones CxA",813,"Ron Brugal 1888 Gran Reserva (70cl)",1639.83,1639.83,1.20
2018-01-15,1,"PP Operaciones CxA",1019,"TI Caymus Cab. Sauv.  (75cl)",5125.00,5125.00,2.00
2018-01-15,1,"PP Operaciones CxA",258,"TI Robert Mondavi Private Sel. Cab. Sauv. (75cl)",831.67,831.67,5.00
2018-01-15,1,"PP Operaciones CxA",13216,"TI Alion Ribera del Duero (75cl)",3252.20,3252.20,6.00
2018-01-14,1,"PP Operaciones CxA",14834,"Trivento Golden Reserve Malbec (6/750ml)",1266.67,1266.67,7.00
2018-01-14,1,"PP Operaciones CxA",15154,"Whisky Balvenie 12 Years Double Wood (6/750ML)",2631.60,2631.60,2.00
2018-01-14,1,"PP Operaciones CxA",444,"Ginebra Beefeater (75cl)",690.68,690.68,0.00
2018-01-14,1,"PP Operaciones CxA",446,"Whisky Johnny Walker Black Label (75cl)",1186.44,1186.44,2.70
2018-01-14,1,"PP Operaciones CxA",31,"Whisky Johnny Walker Blue Label (75cl)",7586.95,7586.95,0.50
2018-01-14,1,"PP Operaciones CxA",1300,"Whisky Johnny Walker Platinum Label (75cl)",2523.41,2523.41,0.90
2018-01-14,1,"PP Operaciones CxA",1301,"Whisky Johnny Walker Gold Label Reserve (75cl)",2076.27,2076.27,1.70
2018-01-14,1,"PP Operaciones CxA",1302,"Whisky Johnny Walker Double Black (75cl)",1460.00,1460.00,2.90
2018-01-13,1,"PP Operaciones CxA",181,"Whisky Chivas 21 years Royal Salute (70cl)",4661.02,4661.02,1.00
2018-01-13,1,"PP Operaciones CxA",253,"TI Trivento Cab. Malbec Reserva (75cl)",570.83,570.83,2.00
2018-01-13,1,"PP Operaciones CxA",1044,"Ron Barcelo Imperial Premium Blend (70cl)",3645.00,3645.00,2.00
2018-01-12,1,"PP Operaciones CxA",182,"Whisky Dewar's White Label (75cl)",501.63,501.63,2.50
2018-01-12,1,"PP Operaciones CxA",13929,"Whisky Dewar's 15 YO (75cl)",1356.30,1356.30,0.70
2018-01-12,1,"PP Operaciones CxA",13027,"Ro Whispering Angel D'Esclans (75cl)",1015.00,1015.00,1.00
2018-01-12,1,"PP Operaciones CxA",13128,"BL Calvet Sauternes Du Citron",587.88,587.88,1.00
2018-01-12,1,"PP Operaciones CxA",1317,"RO Domaine De La Croix (75cl)",916.67,916.67,0.00
2018-01-12,1,"PP Operaciones CxA",450,"Whisky Old Parr 12 years (75cl)",1237.29,1237.29,0.60
2018-01-12,1,"PP Operaciones CxA",7727,"Whisky Dewar's 18 Years (75cl) ",1795.12,1795.12,0.50
2018-01-12,1,"PP Operaciones CxA",11719,"Whisky Dewar´s Signature (75cl)",7722.39,7722.39,1.00
2018-01-11,1,"PP Operaciones CxA",12215,"TI 19 Crimes Red Wine",866.67,866.67,4.00
2018-01-11,1,"PP Operaciones CxA",12835,"TI Lopez de Haro Crianza (75cl)",525.00,525.00,0.00
2018-01-11,1,"PP Operaciones CxA",246,"TI Norton Malbec Reserva (75cl)",800.00,800.00,4.10
2018-01-11,1,"PP Operaciones CxA",255,"TI Glorioso Crianza 2008 (75cl)",620.83,620.83,3.00
2018-01-11,1,"PP Operaciones CxA",255,"TI Glorioso Crianza 2008 (75cl)",620.83,620.83,3.30
2018-01-11,1,"PP Operaciones CxA",258,"TI Robert Mondavi Private Sel. Cab. Sauv. (75cl)",831.67,831.67,6.20
2018-01-11,1,"PP Operaciones CxA",259,"TI Protos Roble (75cl)",775.00,775.00,7.00
2018-01-11,1,"PP Operaciones CxA",5522,"TI Carmelo Rodero 9 meses (75cl)",915.00,915.00,7.20
2018-01-10,1,"PP Operaciones CxA",1969,"Tequila Patron Silver Blanca (75cl)",1567.80,1567.80,0.20
2018-01-10,1,"PP Operaciones CxA",13115,"BL William Hill Chardonay (75cl)",750.49,750.49,6.00
2018-01-10,1,"PP Operaciones CxA",26,"Tequila Don Julio 1942 (75cl)",4474.58,4474.58,1.70
2018-01-10,1,"PP Operaciones CxA",27,"Tequila Don Julio Anejo (75cl)",1957.63,1957.63,2.50
2018-01-10,1,"PP Operaciones CxA",24,"Tequila Don Julio Reposado (75cl)",1686.16,1686.16,1.30
2018-01-10,1,"PP Operaciones CxA",25,"Tequila Don Julio Blanco (75cl)",1705.69,1705.69,1.20
2018-01-10,1,"PP Operaciones CxA",262,"TI Palo Alto Reserva Cab. Sauv. (75cl)",506.67,506.67,0.00
2018-01-10,1,"PP Operaciones CxA",12948,"TI Conundrum Red Blend (75cl)",1158.33,1158.33,4.00
2018-01-09,1,"PP Operaciones CxA",12216,"TI the 7 Deadly Zins (75cl)",966.66,966.66,4.00
2018-01-09,1,"PP Operaciones CxA",1044,"Ron Barcelo Imperial Premium Blend (70cl)",3645.00,3645.00,0.10
2018-01-09,1,"PP Operaciones CxA",439,"Ron Barcelo Imperial (70cl)",749.83,749.83,2.60
2018-01-09,1,"PP Operaciones CxA",439,"Ron Barcelo Imperial (70cl)",749.83,749.83,0.00
2018-01-09,1,"PP Operaciones CxA",151,"Ron Barcelo Anejo ( 70cl)",331.34,331.34,8.00
2018-01-09,1,"PP Operaciones CxA",152,"Ron Barcelo Gran Anejo (70cl)",351.69,351.69,6.00
2018-01-09,1,"PP Operaciones CxA",153,"Ron Barcelo Blanco (70cl)",325.53,325.53,5.80
2018-01-09,1,"PP Operaciones CxA",170,"Ginebra Tanqueray (75cl)",732.38,732.38,4.00
2018-01-08,1,"PP Operaciones CxA",142,"Licor Fernet Branca (75cl)",614.41,614.41,2.80
2018-01-08,1,"PP Operaciones CxA",199,"Licor Kahlua (70cl)",546.61,546.61,1.70
2018-01-08,1,"PP Operaciones CxA",200,"Licor Frangelico (70cl)",690.68,690.68,1.20
2018-01-08,1,"PP Operaciones CxA",202,"Licor Amaretto Disarono (70cl)",889.93,889.93,0.20
2018-01-08,1,"PP Operaciones CxA",203,"Licor Midori (75cl)",762.71,762.71,2.30
2018-01-08,1,"PP Operaciones CxA",13022,"Bl Martin Codax Albarino (75cl)",615.00,615.00,3.00
2018-01-08,1,"PP Operaciones CxA",5382,"TI Duckhorn Decoy Red Wine (75cl)",1575.00,1575.00,2.00
2018-01-08,1,"PP Operaciones CxA",262,"TI Palo Alto Reserva Cab. Sauv. (75cl)",506.67,506.67,0.00
2018-01-07,1,"PP Operaciones CxA",14834,"Trivento Golden Reserve Malbec (6/750ml)",1266.67,1266.67,2.00
2018-01-07,1,"PP Operaciones CxA",117,"TI Yellow Tail Shiraz (75cl)",558.33,558.33,7.00
2018-01-07,1,"PP Operaciones CxA",1785,"TI Emilio Moro 2009 (75cl)",1025.00,1025.00,2.00
2018-01-06,1,"PP Operaciones CxA",12215,"TI 19 Crimes Red Wine",866.67,866.67,4.00
2018-01-06,1,"PP Operaciones CxA",99,"RO Beringer White Zinfandel (75cl)",463.33,463.33,1.00
2018-01-06,1,"PP Operaciones CxA",777,"TI Luigi Bosca Reserva Malbec (75cl)",866.67,866.67,5.00
2018-01-05,1,"PP Operaciones CxA",874,"Licor Lillet Tinto (75cl)",833.33,833.33,1.80
2018-01-05,1,"PP Operaciones CxA",13554,"Gibson's Dry Ginebra (75cl)",460.30,460.30,6.20
2018-01-05,1,"PP Operaciones CxA",444,"Ginebra Beefeater (75cl)",690.68,690.68,2.10
2018-01-05,1,"PP Operaciones CxA",7677,"Brandy Fortier (75cl)",347.46,347.46,6.00
2018-01-04,1,"PP Operaciones CxA",776,"BL Robert Mondavi Private Selection Riesling (75cl)",766.67,766.67,6.00
2018-01-04,1,"PP Operaciones CxA",440,"Ron Brugal Blanco (70cl)",310.00,310.00,0.70
2018-01-04,1,"PP Operaciones CxA",441,"Ron Brugal Extra Viejo (70cl)",372.14,372.14,3.00
2018-01-04,1,"PP Operaciones CxA",240,"TI Muga Reserva (75cl)",1375.00,1375.00,0.00
2018-01-04,1,"PP Operaciones CxA",262,"TI Palo Alto Reserva Cab. Sauv. (75cl)",506.67,506.67,0.00
2018-01-04,1,"PP Operaciones CxA",10,"Ron Brugal Titanium (75cl)",436.44,436.44,1.70
2018-01-04,1,"PP Operaciones CxA",13,"Ron Brugal Anejo (70cl)",315.00,315.00,2.00
2018-01-04,1,"PP Operaciones CxA",156,"Ron Brugal Carta Dorada (70cl)",246.82,246.82,0.00
2018-01-03,1,"PP Operaciones CxA",7658,"Ti Primal Roots(75cl)",600.00,600.00,5.40
2018-01-03,1,"PP Operaciones CxA",12836,"TI Lopez de Haro Reserva (75cl)",741.67,741.67,6.10
2018-01-03,1,"PP Operaciones CxA",12948,"TI Conundrum Red Blend (75cl)",1158.33,1158.33,4.00
2018-01-03,1,"PP Operaciones CxA",13019,"TI Prado Rey Crianza (75cl)",765.00,765.00,3.00
2018-01-03,1,"PP Operaciones CxA",5522,"TI Carmelo Rodero 9 meses (75cl)",915.00,915.00,7.00
2018-01-03,1,"PP Operaciones CxA",13074,"TI Francis Coppola Diamond Claret (75cl)",1151.55,1151.55,5.00
2018-01-03,1,"PP Operaciones CxA",246,"TI Norton Malbec Reserva (75cl)",800.00,800.00,0.00
2018-01-03,1,"PP Operaciones CxA",258,"TI Robert Mondavi Private Sel. Cab. Sauv. (75cl)",831.67,831.67,6.20
2018-01-02,1,"PP Operaciones CxA",439,"Ron Barcelo Imperial (70cl)",749.83,749.83,2.30
2018-01-02,1,"PP Operaciones CxA",15,"Ron Brugal Leyenda (75cl)",727.13,727.13,1.10
2018-01-02,1,"PP Operaciones CxA",13125,"CH Juve Camp Cinta P (75cl)",445.80,445.80,7.00
2018-01-02,1,"PP Operaciones CxA",13126,"CH Juve Camp Reserva Familia (75cl)",841.17,841.17,9.00
2018-01-02,1,"PP Operaciones CxA",13673,"CH Juve Camps Brut Rose (75cl)",841.17,841.17,1.00
2018-01-02,1,"PP Operaciones CxA",843,"Ron Bacardi Gold (75cl)",292.60,292.60,0.30
2018-01-01,1,"PP Operaciones CxA",777,"TI Luigi Bosca Reserva Malbec (75cl)",866.67,866.67,9.00
2018-01-01,1,"PP Operaciones CxA",12963,"CH Villa Jolanda Gold Prosecco (75cl)",488.00,488.00,9.00
2018-01-01,1,"PP Operaciones CxA",12215,"TI 19 Crimes Red Wine",866.67,866.67,11.00
2017-12-31,1,"PP Operaciones CxA",11821,"Garbanzo Seco (14oz)",62.00,62.00,61.00
2017-12-31,1,"PP Operaciones CxA",12007,"patica de cerdo",44.00,44.00,0.00
2017-12-31,1,"PP Operaciones CxA",12027,"Refresco Sabores Varios",275.43,275.43,6.00
2017-12-31,1,"PP Operaciones CxA",12030,"Puro Caoba Diamante Robusto (1cja/12puro)",1535.59,1535.59,2.33
2017-12-31,1,"PP Operaciones CxA",12031,"Puro Caoba Platino Rob.12/1",1386.02,1386.02,0.00
2017-12-31,1,"PP Operaciones CxA",12032,"Puro Caoba Oro robusto (1cja/12puro)",1324.57,1324.57,0.00
2017-12-31,1,"PP Operaciones CxA",12067,"Queso raclette",593.18,593.18,0.00
2017-12-31,1,"PP Operaciones CxA",12068,"Queso Brie Ma Cremiere",168.64,168.64,3.10
2017-12-31,1,"PP Operaciones CxA",12097,"Cerveza Hoegaarden (24/12oz)",2018.00,2018.00,1.25
2017-12-31,1,"PP Operaciones CxA",12097,"Cerveza Hoegaarden (24/12oz)",2018.00,2018.00,2.92
2017-12-31,1,"PP Operaciones CxA",12098,"Cerveza Leffe Blonde (24/12oz)",2018.00,2018.00,4.75
2017-12-31,1,"PP Operaciones CxA",12098,"Cerveza Leffe Blonde (24/12oz)",2018.00,2018.00,0.25
2017-12-31,1,"PP Operaciones CxA",12099,"Agua San Pellegrino Aranciata Rosa (24/200ml)",1390.00,1390.00,0.46
2017-12-31,1,"PP Operaciones CxA",12099,"Agua San Pellegrino Aranciata Rosa (24/200ml)",1390.00,1390.00,1.50
2017-12-31,1,"PP Operaciones CxA",12099,"Agua San Pellegrino Aranciata Rosa (24/200ml)",1390.00,1390.00,0.50
2017-12-31,1,"PP Operaciones CxA",12100,"whisky Fireball (70cl)",1004.24,1004.24,1.50
2017-12-31,1,"PP Operaciones CxA",12100,"whisky Fireball (70cl)",1004.24,1004.24,1.00
2017-12-31,1,"PP Operaciones CxA",12113,"Whisky Bourbon Wild Turkey 81 (75cl)",961.86,961.86,0.50
2017-12-31,1,"PP Operaciones CxA",12113,"Whisky Bourbon Wild Turkey 81 (75cl)",961.86,961.86,1.00
2017-12-31,1,"PP Operaciones CxA",12113,"Whisky Bourbon Wild Turkey 81 (75cl)",961.86,961.86,0.00
2017-12-31,1,"PP Operaciones CxA",12114,"Whisky American Honey Wild Turkey (75cl)",961.86,961.86,2.10
2017-12-31,1,"PP Operaciones CxA",12114,"Whisky American Honey Wild Turkey (75cl)",961.86,961.86,1.00
2017-12-31,1,"PP Operaciones CxA",12114,"Whisky American Honey Wild Turkey (75cl)",961.86,961.86,1.00
2017-12-31,1,"PP Operaciones CxA",12122,"Tari (14.11oz)",550.00,550.00,1.00
2017-12-31,1,"PP Operaciones CxA",12122,"Tari (14.11oz)",550.00,550.00,7.00
2017-12-31,1,"PP Operaciones CxA",12122,"Tari (14.11oz)",550.00,550.00,56.00
2017-12-31,1,"PP Operaciones CxA",12123,"Aji Panca Peruano ",466.67,300.00,3.00
2017-12-31,1,"PP Operaciones CxA",12126,"Sesamo Caramelizado (1 Kg)",2628.00,2628.00,0.50
2017-12-31,1,"PP Operaciones CxA",12127,"Cola de Camaron 8/12",325.00,325.00,0.00
2017-12-31,1,"PP Operaciones CxA",12128,"Cava Vintage B. Reserva Freixenet (75cl)",629.00,629.00,7.00
2017-12-31,1,"PP Operaciones CxA",12156,"Quinoa Roja (12oz)",195.83,218.75,3.00
2017-12-31,1,"PP Operaciones CxA",12156,"Quinoa Roja (12oz)",195.83,218.75,3.00
2017-12-31,1,"PP Operaciones CxA",12156,"Quinoa Roja (12oz)",195.83,218.75,9.00
2017-12-31,1,"PP Operaciones CxA",12158,"Yogurt Crunch ( ver empaque )",1349.00,1349.00,0.00
2017-12-31,1,"PP Operaciones CxA",12159,"Helado Sorbete de Mango (9,46 Lts)",155.00,155.00,9.46
2017-12-31,1,"PP Operaciones CxA",12175,"Dona Original glazed",29.66,29.66,0.00
2017-12-31,1,"PP Operaciones CxA",12176,Malagueta,50.00,50.00,0.00
2017-12-31,1,"PP Operaciones CxA",12176,Malagueta,50.00,50.00,2.00
2017-12-31,1,"PP Operaciones CxA",12176,Malagueta,50.00,50.00,0.00
2017-12-31,1,"PP Operaciones CxA",12177,"Ron Matusalen Anejo (75cl)",441.00,363.00,0.70
2017-12-31,1,"PP Operaciones CxA",12177,"Ron Matusalen Anejo (75cl)",441.00,363.00,6.00
2017-12-31,1,"PP Operaciones CxA",12177,"Ron Matusalen Anejo (75cl)",441.00,363.00,2.80
2017-12-31,1,"PP Operaciones CxA",12178,"Ron Matusalen Clasico (75cl)",635.00,635.00,1.00
2017-12-31,1,"PP Operaciones CxA",12178,"Ron Matusalen Clasico (75cl)",635.00,635.00,0.80
2017-12-31,1,"PP Operaciones CxA",12188,"Regaliz (2.oz)",250.00,250.00,1.19
2017-12-31,1,"PP Operaciones CxA",12189,Enebro,250.00,250.00,0.00
2017-12-31,1,"PP Operaciones CxA",12191,"TI Robert Mondavi Private Sel. Merlot (75cl)",883.33,883.33,0.00
2017-12-31,1,"PP Operaciones CxA",12197,"Whisky Evan Williams Honey (75cl)",563.56,563.56,2.50
2017-12-31,1,"PP Operaciones CxA",12197,"Whisky Evan Williams Honey (75cl)",563.56,563.56,2.00
2017-12-31,1,"PP Operaciones CxA",12210,"Néctar de Piña (33.81)",59.00,59.00,0.00
2017-12-31,1,"PP Operaciones CxA",12210,"Néctar de Piña (33.81)",59.00,59.00,0.00
2017-12-31,1,"PP Operaciones CxA",12215,"TI 19 Crimes Red Wine",866.67,866.67,15.20
2017-12-31,1,"PP Operaciones CxA",12215,"TI 19 Crimes Red Wine",866.67,866.67,4.00
2017-12-31,1,"PP Operaciones CxA",12216,"TI the 7 Deadly Zins (75cl)",966.66,966.66,6.00
2017-12-31,1,"PP Operaciones CxA",12216,"TI the 7 Deadly Zins (75cl)",966.66,966.66,1.00
2017-12-31,1,"PP Operaciones CxA",12217,"BL La Crema Chardonay (75cl)",1400.00,1400.00,11.00
2017-12-31,1,"PP Operaciones CxA",12217,"BL La Crema Chardonay (75cl)",1400.00,1400.00,0.00
2017-12-31,1,"PP Operaciones CxA",12218,"Mantequilla de Mani",101.70,101.70,0.00
2017-12-31,1,"PP Operaciones CxA",12218,"Mantequilla de Mani",101.70,101.70,1.03
2017-12-31,1,"PP Operaciones CxA",12220,"Pate de Higado",135.00,135.00,0.00
2017-12-31,1,"PP Operaciones CxA",12221,"Licor de Cereza Luxardo (75cl)",0.00,0.00,4.00
2017-12-31,1,"PP Operaciones CxA",12225,"Toalla Microfibra (1fda/24und)",679.95,679.95,0.00
2017-12-31,1,"PP Operaciones CxA",12227,"Tequila Xicote Blanco (75cl)",1167.21,1167.21,1.00
2017-12-31,1,"PP Operaciones CxA",12228,"Tequila Xicote Reposado (75cl)",1208.01,1208.01,0.50
2017-12-31,1,"PP Operaciones CxA",12228,"Tequila Xicote Reposado (75cl)",1208.01,1208.01,1.00
2017-12-31,1,"PP Operaciones CxA",12229,"Tequila Jarana Reposado (75cl)",644.12,644.12,0.00
2017-12-31,1,"PP Operaciones CxA",12229,"Tequila Jarana Reposado (75cl)",644.12,644.12,6.00
2017-12-31,1,"PP Operaciones CxA",12229,"Tequila Jarana Reposado (75cl)",644.12,644.12,15.00
2017-12-31,1,"PP Operaciones CxA",12230,"Vodka Pravda (75cl)",675.29,675.29,0.90
2017-12-31,1,"PP Operaciones CxA",12248,"Pastrami de Res ",164.00,164.00,0.00
2017-12-31,1,"PP Operaciones CxA",12278,"Ajo en Polvo (8oz)",89.58,89.58,11.00
2017-12-31,1,"PP Operaciones CxA",12278,"Ajo en Polvo (8oz)",89.58,89.58,23.00
